구,행정동,시설번호,시설유형,실내_실외,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
분당구,정자동,16317.0,주택단지,실외,정든마을신화아파트 507동 놀이터,경기도 성남시 분당구 정자로 112,399,2004-06-15,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-31,Y,Y,N,031-715-6697,2025-07-05
분당구,정자동,16318.0,주택단지,실외,정든마을신화아파트 503동 놀이터,경기도 성남시 분당구 정자로 112,546,2004-06-15,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-31,Y,Y,N,031-715-6697,2025-07-05
분당구,구미1동,16319.0,주택단지,실외,까치마을 롯데 선경아파트 (401동 옆),경기도 성남시 분당구 미금일로 58,189,1995-07-01,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,031-715-6697,2025-07-05
분당구,구미1동,16320.0,주택단지,실외,까치마을 롯데 선경아파트 (408동 옆),경기도 성남시 분당구 미금일로 58,578,1995-07-01,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,031-715-6697,2025-07-05
분당구,구미1동,16321.0,주택단지,실외,까치마을 롯데 선경아파트 (411동 옆),경기도 성남시 분당구 미금일로 58,328,1995-07-01,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-11-22,Y,Y,N,031-715-8901,2025-07-05
분당구,구미1동,16322.0,주택단지,실외,까치마을 롯데 선경아파트 (416동 옆),경기도 성남시 분당구 미금일로 58,788.05,2014-11-28,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+철봉(1)+충격흡수용표면재(고무바닥재)(1),2022-11-21,Y,Y,N,031-717-5244,2025-07-05
분당구,정자2동,16323.0,주택단지,실외,정든마을 한진7차아파트 705동,경기도 성남시 분당구 내정로 10,321,2007-11-19,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-24,Y,Y,N,031-708-0771,2025-07-05
분당구,구미동,16325.0,주택단지,실외,무지개마을 삼성건영 아파트,경기도 성남시 분당구 구미로 100,696,1996-02-26,민간,그네(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-07,Y,Y,N,02-586-5430,2025-07-05
분당구,야탑3동,16326.0,주택단지,실외,매화마을 청구연립 놀이터,경기도 성남시 분당구 벌말로50번길 9,405,1995-06-02,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-07,Y,Y,N,02-586-5430,2025-07-05
분당구,구미동,16327.0,주택단지,실외,무지개마을 LG아파트 (204동 옆),경기도 성남시 분당구 구미로 50,80,1995-08-17,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-09-14,Y,Y,N,031-701-6189,2025-07-05
분당구,구미동,16328.0,주택단지,실외,무지개마을 LG아파트 (210동 옆),경기도 성남시 분당구 구미로 50,596.35,1995-08-17,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+철봉(1)+기타(1)+충격흡수용표면재(모래)(1),2022-09-14,Y,Y,N,031-732-0208,2025-07-05
분당구,야탑3동,16330.0,주택단지,실외,분당 대진빌라 805동옆 놀이터,경기도 성남시 분당구 판교로 654,255.762,2005-05-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-08,Y,Y,N,031-732-0208,2025-07-05
수정구,단대동,16332.0,주택단지,실외,단대 진로아파트 (101동 옆),경기도 성남시 수정구 단대로23번길 32,446,1998-12-16,민간,그네(2)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-04,Y,Y,N,031-731-6628,2025-07-05
수정구,단대동,16333.0,주택단지,실외,단대 진로아파트 (103동 앞),경기도 성남시 수정구 단대로23번길 32,371,1998-12-16,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-04,Y,Y,N,031-731-6628,2025-07-05
수정구,신흥3동,16334.0,주택단지,실외,성남 한신아파트 (1동),경기도 성남시 수정구 산성대로 341,502,2006-12-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-07,Y,Y,N,031-751-2985,2025-07-05
수정구,신흥3동,16335.0,주택단지,실외,성남 한신아파트 (5동),경기도 성남시 수정구 산성대로 341,377.5,2006-12-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-07,Y,Y,N,031-752-7730,2025-07-05
수정구,수진1동,16339.0,주택단지,실외,삼정그린뷰아파트,경기도 성남시 수정구 수정로 2,350,2003-12-20,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-26,Y,Y,N,031-753-2456,2025-07-05
수정구,태평2동,16340.0,주택단지,실외,신동아파밀리에아파트 놀이터,경기도 성남시 수정구 시민로 209,113,2005-07-29,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-22,Y,Y,N,031-753-0813,2025-07-05
수정구,태평2동,16342.0,주택단지,실외,쌍용스윗닷홈아파트,경기도 성남시 수정구 태평로 9,1535.8,2005-12-07,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,031-734-0972,2025-07-05
수정구,수진1동,16343.0,주택단지,실외,수진산호아파트,경기도 성남시 수정구 모란로 69,530,2008-11-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-02,Y,Y,N,031-721-7684,2025-07-05
중원구,금광1동,16345.0,주택단지,실외,래미안금광아파트 103동,경기도 성남시 중원구 황송로 77,516.94,2006-11-13,민간,미끄럼틀(1)+오르는기구(1)+건너는기구(4)+충격흡수용표면재(포설도포바닥재)(1),2024-04-01,Y,Y,N,02-2029-7790,2025-07-05
중원구,하대원동,16346.0,주택단지,실외,성원초원아파트,경기도 성남시 중원구 원터로18번길 19,737.78,2006-11-30,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-07,Y,Y,N,031-758-8005,2025-07-05
중원구,하대원동,16347.0,주택단지,실외,하대원현대아파트,경기도 성남시 중원구 시민로28번길 6,1943.18,1995-03-17,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-07-14,Y,Y,N,031-603-3707,2025-07-05
중원구,성남동,16348.0,주택단지,실외,성남동 금호어울림아파트 놀이터,경기도 성남시 중원구 둔촌대로171번길 6,647,2006-08-29,민간,그네(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-16,Y,Y,N,031-232-8471,2025-07-05
중원구,하대원동,16349.0,주택단지,실외,하대원 아튼빌 1005동뒤 놀이터,경기도 성남시 중원구 둔촌대로 300,570,2003-03-10,민간,그네(2)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-01,Y,Y,N,031-715-5901,2025-07-05
중원구,도촌동,16351.0,주택단지,실외,동분당포레스트 경비실 옆 놀이터,경기도 성남시 중원구 도촌남로 67,275,2007-12-10,민간,조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-25,Y,Y,N,031-715-5901,2025-07-05
중원구,금광1동,16357.0,주택단지,실외,황송마을 아파트 103동 놀이터,경기도 성남시 중원구 황송로 6,293,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,031-715-5901,2025-07-05
중원구,금광1동,16358.0,주택단지,실외,황송마을 아파트 107동 놀이터,경기도 성남시 중원구 황송로 6,323.16,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,02-507-6577,2025-07-05
중원구,금광1동,16359.0,주택단지,실외,황송마을 아파트 109동,경기도 성남시 중원구 황송로 6,350,2006-12-01,민간,그네(1)+정글짐(1)+회전놀이기구(1)+흔들놀이기구(3)+조합놀이대(1)+철봉(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,02-725-5901,2025-07-05
중원구,상대원2동,16361.0,주택단지,실외,성지아파트 놀이시설 1,경기도 성남시 중원구 순환로 178,350,1989-11-08,민간,그네(1)+흔들놀이기구(1)+충격흡수용표면재(모래)(1),2022-12-26,Y,Y,N,02-725-5901,2025-07-05
중원구,상대원3동,16364.0,주택단지,실외,상대원 선경2차아파트 (101동),경기도 성남시 중원구 금상로 134,378,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,02-725-5901,2025-07-05
중원구,상대원3동,16365.0,주택단지,실외,상대원 선경2차아파트 (104동),경기도 성남시 중원구 금상로 134,560,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,02-725-5901,2025-07-05
중원구,상대원3동,16366.0,주택단지,실외,상대원 선경2차아파트 (105동),경기도 성남시 중원구 금상로 134,592,2012-01-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,02-725-5901,2025-07-05
중원구,상대원3동,16367.0,주택단지,실외,상대원 선경2차아파트 (115동),경기도 성남시 중원구 금상로 134,412.31,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,031-752-9912~3,2025-07-05
중원구,상대원3동,16368.0,주택단지,실외,상대원 선경2차아파트 (117동),경기도 성남시 중원구 금상로 134,175.38,2012-01-01,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-10,Y,Y,N,031-757-7633,2025-07-05
중원구,하대원동,16370.0,주택단지,실외,성남자이아파트 103동 놀이터,경기도 성남시 중원구 둔촌대로 363,176.99,2007-07-24,민간,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-08,Y,Y,N,031-755-2662,2025-07-05
수정구,태평2동,16393.0,어린이집,실외,동산어린이집 놀이시설,경기도 성남시 수정구 수정로153번길 17,700.47,2004-03-18,민간,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-04-25,Y,Y,N,031-723-9407,2025-07-05
수정구,태평2동,16394.0,어린이집,실외,아이세상어린이집 놀이터,경기도 성남시 수정구 수정로135번길 5-1,179.08,1991-04-15,민간,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2024-03-15,Y,Y,N,031-722-1815,2025-07-05
수정구,시흥동,16396.0,어린이집,실외,선사어린이집 놀이터,경기도 성남시 수정구 탄천로319번길 4,,2007-07-01,민간,미끄럼틀(4)+오르는기구(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(고무바닥재)(1),2024-01-15,Y,Y,N,,2025-07-05
수정구,태평2동,16397.0,어린이집,실외,성남삼성어린이집,경기도 성남시 수정구 수정로217번길 5,,1993-05-10,민간,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-15,Y,Y,N,,2025-07-05
중원구,도촌동,23054.0,주택단지,실외,도촌휴먼시아 섬마을5단지 512동 놀이터,경기도 성남시 중원구 도촌북로 78,,2009-02-16,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-01-27,Y,Y,N,031-729-4612,2025-07-05
분당구,분당동,23672.0,주택단지,실외,샛별마을 라이프아파트 109동,경기도 성남시 분당구 분당로 190,892,1993-01-01,민간,그네(1)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-07-18,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑3동,23673.0,공공도서관,실외,도서관사업소 놀이터(1),경기도 성남시 분당구 판교로 546,380,2008-06-09,공공,조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-31,Y,Y,N,031-729-7386,2025-07-05
분당구,백현동,23877.0,도시공원,실외,숲안(판교12호) 어린이공원,경기도 성남시 분당구 백현동 548,259,2009-12-04,공공,그네(1)+미끄럼틀(2)+흔들놀이기구(3)+오르는기구(1)+조합놀이대(3)+충격흡수용표면재(포설도포바닥재)(1),2023-09-08,Y,Y,N,031-729-7386,2025-07-05
분당구,백현동,23878.0,도시공원,실외,물방울(판교13호) 어린이공원,경기도 성남시 분당구 백현동 606,478,2009-12-04,공공,흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-14,Y,Y,N,031-729-7386,2025-07-05
분당구,백현동,23879.0,도시공원,실외,정자목(판교14호) 어린이공원,경기도 성남시 분당구 백현동 571,120,2009-12-04,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-13,Y,Y,N,02-6400-0655,2025-07-05
분당구,백현동,23880.0,도시공원,실외,보물섬(판교15호) 어린이공원,경기도 성남시 분당구 백현동 584,,2009-12-04,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+스페이스네트(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2022-10-17,Y,Y,N,031-729-4612,2025-07-05
분당구,정자1동,24329.0,어린이집,실내,SK주식회사 늘푸른어린이집 놀이시설,경기도 성남시 분당구 성남대로343번길 9,,2010-02-12,민간,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2024-04-16,Y,Y,N,031-729-7386,2025-07-05
분당구,야탑3동,24682.0,공공도서관,실외,도서관사업소 놀이터(2),경기도 성남시 분당구 판교로 546,729,2008-07-13,공공,그네(1)+흔들놀이기구(3)+충격흡수용표면재(고무바닥재)(1),2022-10-31,Y,Y,N,031-729-7462,2025-07-05
분당구,이매1동,24823.0,도시공원,실외,누엣길(26호) 어린이공원,경기도 성남시 분당구 이매동 125,,2008-07-29,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(5)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,Y,N,031-729-5580,2025-07-05
분당구,수내1동,24833.0,도시공원,실외,내정(45호) 어린이공원,경기도 성남시 분당구 수내동 62,,2008-07-29,공공,그네(1)+흔들놀이기구(4)+조합놀이대(2)+충격흡수용표면재(모래)(1),2022-10-17,Y,Y,N,031-308-0405,2025-07-05
수정구,신흥2동,24838.0,어린이집,실외,수정구청 직장어린이집 놀이터,경기도 성남시 수정구 수정로 283,,2008-07-29,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-06-10,Y,Y,N,031-8017-9905,2025-07-05
분당구,판교동,24961.0,도시공원,실외,미르(판교7호) 어린이공원,경기도 성남시 분당구 판교동 547,256,2010-10-08,공공,그네(1)+미끄럼틀(1)+흔들놀이기구(2)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-22,Y,Y,N,,2025-07-05
분당구,운중동,25134.0,주택단지,실외,산운마을2단지 월든힐스아파트 208동 옆 놀이터,경기도 성남시 분당구 산운로 37,130,2010-10-11,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-11-04,Y,Y,N,032-450-5663,2025-07-05
수정구,태평2동,26076.0,어린이집,실외,태평제일어린이집 놀이터(공공),경기도 성남시 수정구 공원로 415,288,2010-09-15,공공,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-03-14,Y,Y,N,031-703-4131,2025-07-05
분당구,야탑2동,26366.0,주택단지,실외,목련마을 미원빌라 놀이터,경기도 성남시 분당구 야탑로231번길 45,,2008-10-20,민간,그네(1)+정글짐(1)+충격흡수용표면재(모래)(1),2023-04-07,Y,Y,N,031-742-4549,2025-07-05
중원구,상대원3동,26805.0,어린이집,실외,대림어린이집 놀이터,경기도 성남시 중원구 금상로 88-1,177.5,2010-03-19,민간,흔들놀이기구(4)+충격흡수용표면재(고무바닥재)(1),2024-03-12,Y,Y,N,031-729-4272,2025-07-05
수정구,단대동,26877.0,도시공원,실외,양지공원 놀이터(3),경기도 성남시 수정구 단대동 6985-14,46,2010-06-01,공공,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-27,Y,Y,N,,2025-07-05
분당구,야탑2동,27323.0,도시공원,실외,탑골(16호) 어린이공원,경기도 성남시 분당구 야탑동 521,,2010-03-30,공공,그네(1)+흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-01-15,Y,Y,N,,2025-07-05
중원구,도촌동,27580.0,어린이집,실내,성남시청 직장어린이집 실내놀이터,경기도 성남시 중원구 성남대로 997,,2010-04-14,공공,조합놀이대(1)+충격흡수용표면재(기타바닥재)(1),2023-12-11,Y,Y,N,031-667-9492,2025-07-05
분당구,운중동,28042.0,주택단지,실외,산운마을13단지 데시앙 1307동,경기도 성남시 분당구 판교원로82번길 30,,2010-05-25,민간,흔들놀이기구(1)+조합놀이대(2)+기타(1)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2024-06-13,Y,Y,N,,2025-07-05
분당구,운중동,28043.0,주택단지,실외,산운마을13단지 데시앙 1302동,경기도 성남시 분당구 판교원로82번길 30,,2010-05-25,민간,그네(1)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1)+충격흡수용표면재(기타바닥재)(1),2024-06-13,Y,Y,N,042-485-4234,2025-07-05
