시설번호,시설유형,실내_실외,구,동,시설명,소재지주소,면적(제곱미터),설치일자,민간_공공구분,놀이기구종류,안전검사일_최종,안전관리자지정여부,보험가입여부,물놀이형놀이시설여부,관리자 연락처,데이터기준일자
35033,주택단지,실외,분당구,금곡동,청솔마을 공무원아파트 502동 놀이터,경기도 성남시 분당구 금곡로 263,8,2010-12-03,민간,그네(1)+흔들놀이기구(4)+오르는기구(2)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-09-06,Y,Y,N,02-796-3076,2025-07-05
35035,종교시설,실내,분당구,판교동,열린하늘문교회 실내놀이터,경기도 성남시 분당구 판교동 626,,2010-12-06,민간,폐쇄형놀이기구(1)+충격흡수용표면재(고무바닥재)(1),2023-12-26,Y,Y,N,031-391-0214,2025-07-05
35166,주택단지,실외,중원구,도촌동,도촌휴먼시아 섬마을1단지 111동 놀이터,경기도 성남시 중원구 도촌남로 22,,2010-11-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(2)+충격흡수용표면재(포설도포바닥재)(1),2023-06-21,Y,Y,N,054-251-3558,2025-07-05
35221,주택단지,실외,중원구,도촌동,도촌휴먼시아 섬마을1단지 107동 놀이터,경기도 성남시 중원구 도촌남로 22,,2010-11-01,민간,그네(1)+조합놀이대(1)+기타(3)+충격흡수용표면재(포설도포바닥재)(1),2023-06-21,Y,Y,N,02-2603-0572,2025-07-05
35222,주택단지,실외,중원구,도촌동,도촌휴먼시아 섬마을1단지 113동 놀이터,경기도 성남시 중원구 도촌남로 22,636,2010-11-01,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-21,Y,Y,N,02-2668-5241,2025-07-05
35265,주택단지,실외,분당구,구미동,까치마을금성백조빌라 놀이터,경기도 성남시 분당구 미금일로90번길 11,581,2010-12-03,민간,그네(1)+흔들놀이기구(1)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-25,Y,Y,N,02-2668-5241,2025-07-05
35268,주택단지,실외,분당구,구미동,까치마을신원아파트 306동 놀이터,경기도 성남시 분당구 미금로 177,,2010-12-03,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-10-17,Y,Y,N,031-702-2637,2025-07-05
35269,주택단지,실외,분당구,구미동,까치마을신원아파트 관리동 놀이터,경기도 성남시 분당구 미금로 177,,2010-12-03,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-10-17,Y,Y,N,,2025-07-05
35273,주택단지,실외,분당구,분당동,샛별마을 현대빌라 놀이터,경기도 성남시 분당구 불정로 308,,1994-01-01,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-10-28,Y,Y,N,,2025-07-05
35347,주상복합,실외,분당구,정자동,분당파크뷰 612동 놀이터,경기도 성남시 분당구 정자동 6,,2010-12-03,민간,흔들놀이기구(1)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(고무바닥재)(1),2023-04-10,Y,Y,N,,2025-07-05
35348,주상복합,실외,분당구,정자동,분당파크뷰 605동 놀이터,경기도 성남시 분당구 정자동 6,,2010-12-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-04-10,Y,Y,N,031-729-7462,2025-07-05
35349,주상복합,실외,분당구,정자동,분당파크뷰 602동 놀이터,경기도 성남시 분당구 정자동 6,,2010-12-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-04-10,Y,Y,N,02-948-0865,2025-07-05
35355,도시공원,실외,분당구,구미동,샘터(62호) 어린이공원,경기도 성남시 분당구 구미동 87,,2010-12-02,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1)+충격흡수용표면재(기타바닥재)(1),2022-10-17,Y,Y,N,031-8017-5512,2025-07-05
35472,주택단지,실외,분당구,정자동,정든마을 한진7차아파트 703동,경기도 성남시 분당구 내정로 10,,2010-12-03,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-10-24,Y,Y,N,031-706-7498,2025-07-05
35539,주택단지,실외,분당구,운중동,산운마을1단지 휴먼시아연립 106동 뒤 놀이터,경기도 성남시 분당구 산운로 7,,2010-12-03,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-11-14,Y,N,N,02-901-2388,2025-07-05
35900,주택단지,실외,분당구,야탑동,매화마을 동신건영2차연립 놀이터,경기도 성남시 분당구 벌말로30번길 12,,2010-11-22,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-10,Y,Y,N,,2025-07-05
35929,주택단지,실외,분당구,정자동,정든마을 우성6차아파트 611동(관리동앞),경기도 성남시 분당구 불정로 195,,1995-05-24,민간,그네(1)+흔들놀이기구(4)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-12-01,Y,Y,N,,2025-07-05
36004,주택단지,실외,분당구,백현동,백현마을7단지 휴먼시아 703동 앞,경기도 성남시 분당구 판교역로 98,300,2009-10-22,민간,조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-15,Y,Y,N,031-715-0403,2025-07-05
36005,주택단지,실외,분당구,백현동,백현마을7단지 휴먼시아 707동 앞,경기도 성남시 분당구 판교역로 98,,2009-10-22,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-15,Y,Y,N,,2025-07-05
36006,주택단지,실외,분당구,구미동,까치마을 주공2단지 208동,경기도 성남시 분당구 미금일로 22,,2009-10-20,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-09-20,Y,Y,N,,2025-07-05
36107,주택단지,실외,분당구,금곡동,청솔6단지 609동 놀이터,경기도 성남시 분당구 미금로 246,,2009-11-02,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-01,Y,Y,N,,2025-07-05
36109,주택단지,실외,분당구,금곡동,청솔6단지 유아놀이터,경기도 성남시 분당구 미금로 246,,2009-11-02,민간,흔들놀이기구(4)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-05,Y,Y,N,,2025-07-05
36110,주택단지,실외,분당구,구미동,하얀마을주공6단지 602동 놀이터,경기도 성남시 분당구 미금일로 57,,2009-11-02,민간,그네(1)+조합놀이대(1)+기타(3)+충격흡수용표면재(포설도포바닥재)(1),2023-11-03,Y,Y,N,,2025-07-05
36111,주택단지,실외,분당구,구미동,하얀마을주공6단지 607동 놀이터,경기도 성남시 분당구 미금일로 57,159,2009-11-02,민간,그네(1)+조합놀이대(1)+기타(4)+충격흡수용표면재(포설도포바닥재)(2),2024-07-04,Y,Y,N,031-729-4272,2025-07-05
36112,주택단지,실외,분당구,구미동,하얀마을주공6단지 612동 놀이터,경기도 성남시 분당구 미금일로 57,1087,2009-11-02,민간,조합놀이대(1)+기타(3)+충격흡수용표면재(포설도포바닥재)(1),2023-11-03,Y,Y,N,031-729-4272,2025-07-05
36419,도시공원,실외,중원구,하대원,대원공원 놀이터(3),경기도 성남시 중원구 시민로 50,183,2009-08-31,공공,흔들놀이기구(1)+건너는기구(1)+기타(2)+충격흡수용표면재(기타바닥재)(1),2022-11-22,Y,Y,N,031-729-4384,2025-07-05
36421,도시공원,실외,수정구,태평동,영장공원 물이용놀이터,경기도 성남시 수정구 태평로 119,202,2009-09-04,공공,미끄럼틀(2)+흔들놀이기구(2)+조합놀이대(1)+물이용놀이기구(기타)+ 단품)(3)+충격흡수용표면재(포설도포바닥재)(1),2023-07-28,Y,Y,Y,031-729-4272,2025-07-05
36422,도시공원,실외,중원구,은행동,은행공원 물이용놀이터,경기도 성남시 중원구 금빛로112번길 35,1163,2009-08-31,공공,물이용놀이기구(조합놀이대형)(1)+물이용놀이기구(기타)+ 단품)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-24,Y,Y,Y,031-729-4384,2025-07-05
36423,도시공원,실외,분당구,구미동,진고개공원 놀이터,경기도 성남시 분당구 구미동 209,,2009-09-03,공공,조합놀이대(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-14,Y,N,N,,2025-07-05
36424,도시공원,실외,중원구,금광동,황송공원 놀이터(2),경기도 성남시 중원구 금빛로2번길 35,,2009-08-31,공공,흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-07-26,Y,N,N,,2025-07-05
36425,도시공원,실외,분당구,율동,율동공원 놀이터(2),경기도 성남시 분당구 문정로 145,,2009-09-03,공공,그네(1)+흔들놀이기구(7)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-16,Y,Y,N,,2025-07-05
36496,주택단지,실외,분당구,운중동,산운마을14단지 경남아너스빌 1408동 앞 맑은물빛놀이터,경기도 성남시 분당구 판교원로82번길 60,238,2009-08-03,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-29,Y,Y,N,031-729-5455,2025-07-05
36497,주택단지,실외,분당구,운중동,산운마을14단지 경남아너스빌 커뮤니티센터 뒤 유아놀이터,경기도 성남시 분당구 판교원로82번길 60,,2009-08-11,민간,흔들놀이기구(1)+건너는기구(1)+기타(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-29,Y,Y,N,031-705-7895,2025-07-05
36498,주택단지,실외,분당구,운중동,산운마을14단지 경남아너스빌 1411동 앞 도담놀이마당,경기도 성남시 분당구 판교원로82번길 60,687.3,2009-07-22,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-29,Y,Y,N,031-729-7386,2025-07-05
36526,도시공원,실외,수정구,복정동,주산도어린이공원,경기도 성남시 수정구 복정동 670,510,2009-08-11,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-06-12,Y,Y,N,031-729-7386,2025-07-05
36576,주택단지,실외,분당구,이매동,아름마을 풍림아파트 508동 앞 어린이놀이터,경기도 성남시 분당구 탄천로 59,,2009-09-28,민간,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2022-11-30,Y,Y,N,,2025-07-05
36793,도시공원,실외,분당구,운중동,바람길(판교1호) 어린이공원,경기도 성남시 분당구 운중동 889,,2009-09-08,공공,그네(2)+흔들놀이기구(5)+조합놀이대(2)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-03,Y,Y,N,,2025-07-05
36794,도시공원,실외,분당구,운중동,물빛(판교2호) 어린이공원,경기도 성남시 분당구 운중동 900,,2009-09-08,공공,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-04-24,Y,Y,N,,2025-07-05
36801,주택단지,실외,분당구,판교동,판교대광로제비앙아파트(원마을6단지)놀이터(1),경기도 성남시 분당구 판교원로 209,,2009-09-09,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-05-31,Y,Y,N,,2025-07-05
36802,주택단지,실외,분당구,판교동,판교대광로제비앙아파트(원마을6단지)놀이터(2),경기도 성남시 분당구 판교원로 209,,2009-09-09,민간,그네(1)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-05-31,Y,Y,N,031-729-7462,2025-07-05
37071,주택단지,실외,분당구,백현동,백현마을5단지 휴먼시아  506동 앞 놀이터,경기도 성남시 분당구 판교역로 102,,2009-10-16,민간,그네(1)+조합놀이대(1)+기타(5)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2024-02-16,Y,Y,N,031-729-7462,2025-07-05
37072,주택단지,실외,분당구,백현동,백현마을5단지 휴먼시아  508동 뒤 유아놀이터,경기도 성남시 분당구 판교역로 102,,2009-10-16,민간,흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-08,Y,Y,N,,2025-07-05
37104,도시공원,실외,분당구,구미동,뒷구미(59호) 어린이공원,경기도 성남시 분당구 구미동 32,,2009-07-16,공공,그네(1)+흔들놀이기구(1)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-08-08,Y,Y,N,,2025-07-05
37175,도시공원,실외,분당구,금곡동,파랑새(71호) 어린이공원,경기도 성남시 분당구 금곡동 183,,2009-09-10,공공,그네(2)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2022-12-05,Y,Y,N,,2025-07-05
37519,주택단지,실외,분당구,판교동,판교원마을1단지109동 앞 놀이터,경기도 성남시 분당구 판교로 50,,2009-09-16,민간,흔들놀이기구(2)+오르는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,Y,N,,2025-07-05
37520,주택단지,실외,분당구,판교동,판교원마을1단지108동 놀이터,경기도 성남시 분당구 판교로 50,,2009-09-16,민간,그네(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,Y,N,,2025-07-05
37521,주택단지,실외,분당구,판교동,판교원마을1단지 112동 코끼리놀이터,경기도 성남시 분당구 판교로 50,,2009-09-16,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,N,N,,2025-07-05
37522,주택단지,실외,분당구,판교동,판교원마을1단지 107동 유아놀이터,경기도 성남시 분당구 판교로 50,,2009-09-16,민간,흔들놀이기구(1)+오르는기구(1)+충격흡수용표면재(포설도포바닥재)(1),2023-10-16,Y,N,N,031-708-1208,2025-07-05
37754,주택단지,실외,분당구,백현동,백현마을8단지 휴먼시아 1호,경기도 성남시 분당구 판교역로 72,,2009-08-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-09-27,Y,N,N,,2025-07-05
37755,주택단지,실외,분당구,백현동,백현마을8단지 휴먼시아 2호,경기도 성남시 분당구 판교역로 72,,2009-08-26,민간,회전놀이기구(1)+흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2023-09-27,Y,N,N,,2025-07-05
37799,주택단지,실외,분당구,야탑동,매화마을화성빌리지 놀이터,경기도 성남시 분당구 벌말로50번길 14,97,2009-10-20,민간,그네(1)+흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(모래)(1),2023-04-20,Y,Y,N,031-742-0959,2025-07-05
37855,주택단지,실외,분당구,백현동,백현마을8단지 휴먼시아 3호(801동 앞),경기도 성남시 분당구 판교역로 72,273.6,2009-08-26,민간,흔들놀이기구(2)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2023-09-27,Y,Y,N,031-729-4272,2025-07-05
37856,주택단지,실외,분당구,백현동,백현마을8단지 휴먼시아 4호(806동 옆),경기도 성남시 분당구 판교역로 72,48,2009-08-26,민간,흔들놀이기구(3)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-03-11,Y,Y,N,,2025-07-05
38066,어린이집,실외,중원구,상대원,상대원어린이집 놀이터(공공),경기도 성남시 중원구 박석로80번길 10,19.8,2010-08-05,공공,흔들놀이기구(3)+충격흡수용표면재(고무바닥재)(1),2022-11-04,Y,Y,N,02-532-8901,2025-07-05
38263,도시공원,실외,수정구,산성동,단대공원 놀이터(3),경기도 성남시 수정구 산성동 509,28,2010-06-22,공공,그네(1)+흔들놀이기구(3)+조합놀이대(1)+기타(4)+충격흡수용표면재(모래)(1)+충격흡수용표면재(포설도포바닥재)(1),2023-08-10,Y,Y,N,042-822-2192,2025-07-05
38534,어린이집,실내,중원구,성남동,중원구청 직장어린이집,경기도 성남시 중원구 제일로 36,388.7,2011-03-11,공공,조합놀이대(1)+충격흡수용표면재(고무바닥재)(1),2022-08-01,Y,Y,N,031-729-7462,2025-07-05
38587,어린이집,실내,분당구,구미동,LH(오리)어린이집 실내놀이터(영아반),경기도 성남시 분당구 성남대로54번길 3,144,2010-06-14,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-05-19,Y,Y,N,031-659-5411,2025-07-05
38588,어린이집,실내,분당구,구미동,LH(오리)어린이집 실내놀이터(유아반),경기도 성남시 분당구 성남대로54번길 3,268,2010-06-14,민간,폐쇄형놀이기구(1)+충격흡수용표면재(기타바닥재)(1),2023-05-19,Y,N,N,031-729-7462,2025-07-05
38986,도시공원,실외,분당구,구미동,오리(64호) 어린이공원,경기도 성남시 분당구 구미동 114,453,2010-06-25,공공,그네(1)+회전놀이기구(1)+흔들놀이기구(4)+조합놀이대(1)+기타(1)+충격흡수용표면재(모래)(1),2022-08-19,Y,N,N,031-721-7462,2025-07-05
39057,주상복합,실외,수정구,태평동,신세계쉐덴 3층 103동 놀이터,경기도 성남시 수정구 수정북로 114,268,2010-06-08,민간,흔들놀이기구(2)+건너는기구(1)+조합놀이대(1)+충격흡수용표면재(포설도포바닥재)(1),2024-05-30,Y,N,N,031-729-7462,2025-07-05
